Dates,AccountID,Churn,accounts,startdate,size,industry,tenure,enddate,Tenure
2021-02-19 00:00:00,55339,Active,55339,2020-08-07 21:10:59,Small,PublicSector,430,2021-10-11 21:10:59,195
2021-02-19 00:00:00,83048,Active,83048,2020-09-21 08:41:32,Large,PublicSector,253,2021-06-01 08:41:32,150
2021-02-19 00:00:00,6907,Active,6907,2020-10-13 06:53:51,Small,PublicSector,440,2021-12-27 06:53:51,128
2021-02-19 00:00:00,63681,Active,63681,2020-04-07 06:59:12,Small,PublicSector,435,2021-06-16 06:59:12,317
2021-02-19 00:00:00,7051,Active,7051,2020-09-02 10:37:31,Large,PublicSector,209,2021-03-30 10:37:31,169
2021-02-19 00:00:00,62178,Active,62178,2020-12-02 17:13:20,Small,PublicSector,389,2021-12-26 17:13:20,78
2021-02-19 00:00:00,79422,Active,79422,2020-03-30 17:30:12,Small,Military,448,2021-06-21 17:30:12,325
2021-02-19 00:00:00,47299,Active,47299,2021-01-09 18:47:26,Small,Manufacturing,419,2022-03-04 18:47:26,40
2021-02-19 00:00:00,5237,Active,5237,2020-08-01 19:22:55,Small,PublicSector,488,2021-12-02 19:22:55,201
2021-02-19 00:00:00,40073,Active,40073,2020-08-05 05:07:50,Large,Manufacturing,531,2022-01-18 05:07:50,197
2021-02-19 00:00:00,70840,Active,70840,2020-05-23 04:33:05,Small,Manufacturing,312,2021-03-31 04:33:05,271
2021-02-19 00:00:00,45653,Active,45653,2019-11-06 09:14:53,Large,Military,585,2021-06-13 09:14:53,470
2021-02-19 00:00:00,42333,Active,42333,2021-02-03 22:08:25,Small,PublicSector,316,2021-12-16 22:08:25,15
2021-02-19 00:00:00,93827,Active,93827,2019-11-04 17:31:43,Small,PublicSector,548,2021-05-05 17:31:43,472
2021-02-19 00:00:00,81282,Active,81282,2020-11-10 13:54:32,Small,Manufacturing,180,2021-05-09 13:54:32,100
2021-02-19 00:00:00,98106,Active,98106,2020-09-25 11:49:43,Small,Manufacturing,275,2021-06-27 11:49:43,146
2021-02-19 00:00:00,40066,Active,40066,2020-04-17 23:04:57,Large,PublicSector,543,2021-10-12 23:04:57,307
2021-02-19 00:00:00,68091,Active,68091,2020-11-10 21:01:37,Small,PublicSector,162,2021-04-21 21:01:37,100
2021-02-19 00:00:00,30186,Active,30186,2020-08-16 13:51:05,Small,Manufacturing,238,2021-04-11 13:51:05,186
2021-02-19 00:00:00,55636,Churn,55636,2020-12-30 10:29:17,Small,PublicSector,59,2021-02-27 10:29:17,50
2021-02-19 00:00:00,16145,Active,16145,2020-02-20 01:54:17,Large,PublicSector,470,2021-06-04 01:54:17,364
2021-02-19 00:00:00,11877,Active,11877,2021-01-01 05:59:10,Small,Construction,281,2021-10-09 05:59:10,48
2021-02-19 00:00:00,91012,Active,91012,2020-08-21 11:24:00,Small,Manufacturing,245,2021-04-23 11:24:00,181
2021-02-19 00:00:00,97889,Active,97889,2020-06-28 07:41:52,Small,Other,442,2021-09-13 07:41:52,235
2021-02-19 00:00:00,41357,Active,41357,2020-07-02 12:28:47,Large,Manufacturing,376,2021-07-13 12:28:47,231
2021-02-19 00:00:00,27661,Active,27661,2020-12-23 14:33:31,Small,PublicSector,273,2021-09-22 14:33:31,57
2021-02-19 00:00:00,79579,Active,79579,2020-11-10 15:48:37,Small,Manufacturing,245,2021-07-13 15:48:37,100
2021-02-19 00:00:00,37091,Churn,37091,2020-05-29 05:05:06,Large,Military,272,2021-02-25 05:05:06,265
2021-02-19 00:00:00,94158,Active,94158,2020-12-18 07:53:43,Small,PublicSector,316,2021-10-30 07:53:43,62
2021-02-19 00:00:00,88943,Active,88943,2020-07-10 04:41:53,Small,Military,288,2021-04-24 04:41:53,223
2021-02-19 00:00:00,12893,Active,12893,2020-07-19 14:09:00,Small,Military,476,2021-11-07 14:09:00,214
2021-02-19 00:00:00,69780,Active,69780,2021-01-01 11:03:36,Small,PublicSector,333,2021-11-30 11:03:36,48
2021-02-19 00:00:00,43097,Active,43097,2020-05-04 00:24:22,Small,PublicSector,344,2021-04-13 00:24:22,290
2021-02-19 00:00:00,27648,Active,27648,2020-11-06 21:30:40,Small,PublicSector,229,2021-06-23 21:30:40,104
2021-02-19 00:00:00,7977,Active,7977,2020-12-09 02:17:31,Small,PublicSector,347,2021-11-21 02:17:31,71
2021-02-19 00:00:00,82284,Active,82284,2020-07-29 11:04:57,Small,Construction,286,2021-05-11 11:04:57,204
2021-02-19 00:00:00,65394,Active,65394,2020-07-15 16:08:27,Small,Manufacturing,253,2021-03-25 16:08:27,218
2021-02-19 00:00:00,4575,Active,4575,2021-02-15 06:42:54,Small,PublicSector,379,2022-03-01 06:42:54,3
2021-02-19 00:00:00,49245,Active,49245,2020-11-01 09:19:52,Large,Military,280,2021-08-08 09:19:52,109
2021-02-19 00:00:00,10649,Active,10649,2020-01-08 20:40:42,Small,Military,470,2021-04-22 20:40:42,407
2021-02-19 00:00:00,26546,Active,26546,2020-08-19 02:40:31,Large,Manufacturing,359,2021-08-13 02:40:31,183
2021-02-19 00:00:00,40024,Active,40024,2020-09-30 06:43:48,Large,Manufacturing,382,2021-10-17 06:43:48,141
2021-02-19 00:00:00,63389,Active,63389,2020-02-21 18:23:50,Small,Manufacturing,497,2021-07-02 18:23:50,363
2021-02-19 00:00:00,44479,Active,44479,2020-12-07 01:09:12,Small,Military,523,2022-05-14 01:09:12,73
2021-02-19 00:00:00,7560,Churn,7560,2020-05-12 14:26:57,Small,Manufacturing,297,2021-03-05 14:26:57,282
2021-02-19 00:00:00,91501,Active,91501,2020-11-12 04:24:31,Small,Military,473,2022-02-28 04:24:31,98
2021-02-19 00:00:00,12125,Active,12125,2020-09-23 09:12:27,Small,Construction,409,2021-11-06 09:12:27,148
2021-02-19 00:00:00,92925,Active,92925,2020-09-21 08:14:11,Large,Military,389,2021-10-15 08:14:11,150
2021-02-19 00:00:00,59216,Active,59216,2020-05-21 04:21:51,Small,Manufacturing,382,2021-06-07 04:21:51,273
2021-02-19 00:00:00,28577,Active,28577,2020-10-12 18:02:24,Small,Manufacturing,212,2021-05-12 18:02:24,129
2021-02-19 00:00:00,64139,Active,64139,2020-10-06 00:20:58,Large,Manufacturing,454,2022-01-03 00:20:58,135
2021-02-19 00:00:00,98587,Active,98587,2020-10-29 14:14:24,Small,Construction,278,2021-08-03 14:14:24,112
2021-02-19 00:00:00,27558,Active,27558,2020-12-25 10:49:55,Large,Manufacturing,381,2022-01-10 10:49:55,55
2021-02-19 00:00:00,60650,Active,60650,2020-02-24 08:46:26,Large,PublicSector,503,2021-07-11 08:46:26,360
2021-02-19 00:00:00,16962,Active,16962,2020-03-15 10:19:17,Small,Military,444,2021-06-02 10:19:17,340
2021-02-19 00:00:00,73135,Active,73135,2020-11-18 14:23:47,Small,Construction,214,2021-06-20 14:23:47,92
2021-02-19 00:00:00,64800,Active,64800,2019-12-31 05:43:34,Small,PublicSector,464,2021-04-08 05:43:34,415
2021-02-19 00:00:00,88473,Active,88473,2020-07-28 13:46:13,Large,PublicSector,494,2021-12-04 13:46:13,205
2021-02-19 00:00:00,40080,Active,40080,2020-08-30 11:51:28,Small,PublicSector,257,2021-05-14 11:51:28,172
2021-02-19 00:00:00,78286,Active,78286,2020-08-06 03:28:13,Small,Manufacturing,315,2021-06-17 03:28:13,196
2021-02-19 00:00:00,77838,Active,77838,2020-04-17 19:41:45,Small,Manufacturing,464,2021-07-25 19:41:45,307
2021-02-19 00:00:00,95518,Active,95518,2020-11-18 21:59:30,Small,Manufacturing,394,2021-12-17 21:59:30,92
2021-02-19 00:00:00,34444,Active,34444,2021-02-12 00:24:33,Small,Construction,425,2022-04-13 00:24:33,6
2021-02-19 00:00:00,6514,Active,6514,2020-04-08 07:25:32,Small,PublicSector,359,2021-04-02 07:25:32,316
2021-02-19 00:00:00,58925,Churn,58925,2019-09-15 15:11:26,Large,PublicSector,445,2020-12-03 15:11:26,522
2021-02-19 00:00:00,58925,Churn,58925,2020-02-20 11:01:33,Large,PublicSector,370,2021-02-24 11:01:33,364
2021-02-19 00:00:00,47694,Active,47694,2020-11-30 10:48:57,Large,PublicSector,327,2021-10-23 10:48:57,80
2021-02-19 00:00:00,63111,Active,63111,2020-08-12 06:47:18,Small,PublicSector,252,2021-04-21 06:47:18,190
2021-02-19 00:00:00,66929,Active,66929,2020-05-07 05:35:58,Small,Military,542,2021-10-31 05:35:58,287
2021-02-19 00:00:00,77032,Active,77032,2020-10-17 23:14:16,Small,Military,291,2021-08-04 23:14:16,124
2021-02-19 00:00:00,45577,Active,45577,2018-04-12 05:03:55,Small,PublicSector,206,2018-11-04 05:03:55,1043
2021-02-19 00:00:00,45577,Active,45577,2020-11-02 17:35:06,Large,Construction,347,2021-10-15 17:35:06,108
2021-02-19 00:00:00,47912,Active,47912,2021-02-08 04:52:10,Small,Manufacturing,178,2021-08-05 04:52:10,10
2021-02-19 00:00:00,19894,Active,19894,2020-08-03 20:21:02,Large,Military,492,2021-12-08 20:21:02,199
2021-02-19 00:00:00,99123,Active,99123,2020-10-20 02:06:53,Small,Construction,191,2021-04-29 02:06:53,121
2021-02-19 00:00:00,91578,Active,91578,2020-02-07 08:28:03,Small,Military,571,2021-08-31 08:28:03,377
2021-02-19 00:00:00,34457,Active,34457,2021-01-21 12:44:06,Small,PublicSector,291,2021-11-08 12:44:06,28
2021-02-19 00:00:00,70890,Active,70890,2020-01-11 23:22:44,Large,PublicSector,562,2021-07-26 23:22:44,404
2021-02-19 00:00:00,92814,Active,92814,2020-10-11 13:51:52,Small,PublicSector,368,2021-10-14 13:51:52,130
2021-02-19 00:00:00,6857,Active,6857,2020-09-04 12:07:35,Small,Manufacturing,404,2021-10-13 12:07:35,167
2021-02-19 00:00:00,29784,Active,29784,2020-09-20 15:14:24,Small,Construction,367,2021-09-22 15:14:24,151
2021-02-20 00:00:00,80304,Active,80304,2020-11-05 18:09:01,Small,Manufacturing,349,2021-10-20 18:09:01,106
2021-02-20 00:00:00,16164,Active,16164,2021-01-16 23:50:27,Small,PublicSector,282,2021-10-25 23:50:27,34
2021-02-20 00:00:00,47675,Active,47675,2020-05-04 05:22:26,Large,Manufacturing,373,2021-05-12 05:22:26,291
2021-02-20 00:00:00,12948,Active,12948,2021-01-20 10:27:37,Large,PublicSector,358,2022-01-13 10:27:37,30
2021-02-20 00:00:00,3021,Active,3021,2020-12-01 07:31:51,Small,Military,360,2021-11-26 07:31:51,80
2021-02-20 00:00:00,6804,Active,6804,2021-02-10 02:04:53,Small,Construction,248,2021-10-16 02:04:53,9
2021-02-20 00:00:00,28499,Active,28499,2020-05-02 03:51:04,Small,PublicSector,365,2021-05-02 03:51:04,293
2021-02-20 00:00:00,77346,Active,77346,2020-04-12 23:23:53,Large,Manufacturing,353,2021-03-31 23:23:53,313
2021-02-20 00:00:00,66194,Active,66194,2020-06-05 14:10:20,Small,Military,324,2021-04-25 14:10:20,259
2021-02-20 00:00:00,18324,Active,18324,2020-05-03 00:14:21,Small,PublicSector,397,2021-06-04 00:14:21,292
2021-02-20 00:00:00,7630,Active,7630,2019-12-23 13:53:32,Small,Military,497,2021-05-03 13:53:32,424
2021-02-20 00:00:00,34328,Active,34328,2020-05-19 22:22:03,Small,Manufacturing,373,2021-05-27 22:22:03,276
2021-02-20 00:00:00,1021,Active,1021,2021-01-30 00:31:31,Small,PublicSector,248,2021-10-05 00:31:31,20
2021-02-20 00:00:00,63288,Active,63288,2020-10-06 01:08:07,Large,PublicSector,446,2021-12-26 01:08:07,136
2021-02-20 00:00:00,67574,Active,67574,2020-12-08 11:40:47,Large,Manufacturing,681,2022-10-20 11:40:47,73
2021-02-20 00:00:00,26034,Active,26034,2020-04-22 19:32:46,Large,Manufacturing,429,2021-06-25 19:32:46,303
2021-02-20 00:00:00,90686,Churn,90686,2020-07-27 17:37:49,Small,Other,213,2021-02-25 17:37:49,207
2021-02-20 00:00:00,15895,Active,15895,2020-12-28 04:31:07,Small,Manufacturing,331,2021-11-24 04:31:07,53
2021-02-20 00:00:00,12990,Active,12990,2021-01-20 09:53:21,Small,PublicSector,470,2022-05-05 09:53:21,30
2021-02-20 00:00:00,94673,Active,94673,2021-02-03 17:23:38,Small,Manufacturing,270,2021-10-31 17:23:38,16
2021-02-20 00:00:00,72022,Active,72022,2021-01-08 11:51:38,Small,PublicSector,343,2021-12-17 11:51:38,42
2021-02-20 00:00:00,7973,Active,7973,2020-12-11 10:16:49,Small,PublicSector,374,2021-12-20 10:16:49,70
2021-02-20 00:00:00,79297,Active,79297,2021-01-29 03:42:07,Small,Military,407,2022-03-12 03:42:07,21
2021-02-20 00:00:00,78523,Active,78523,2020-08-01 12:18:00,Small,PublicSector,323,2021-06-20 12:18:00,202
2021-02-20 00:00:00,66012,Active,66012,2020-09-06 17:42:40,Large,PublicSector,598,2022-04-27 17:42:40,166
2021-02-20 00:00:00,21779,Active,21779,2020-11-10 23:51:33,Small,PublicSector,395,2021-12-10 23:51:33,101
2021-02-20 00:00:00,42507,Active,42507,2020-11-23 19:15:34,Small,PublicSector,335,2021-10-24 19:15:34,88
2021-02-20 00:00:00,66299,Active,66299,2020-06-16 18:37:01,Small,PublicSector,314,2021-04-26 18:37:01,248
2021-02-20 00:00:00,78595,Churn,78595,2020-07-14 23:01:38,Small,Manufacturing,233,2021-03-04 23:01:38,220
2021-02-20 00:00:00,53189,Active,53189,2020-12-30 08:31:29,Small,Military,392,2022-01-26 08:31:29,51
2021-02-20 00:00:00,59375,Active,59375,2021-01-28 15:05:11,Large,PublicSector,266,2021-10-21 15:05:11,22
2021-02-20 00:00:00,87612,Active,87612,2020-06-21 06:14:53,Small,Manufacturing,401,2021-07-27 06:14:53,243
2021-02-20 00:00:00,63299,Active,63299,2021-02-03 11:54:33,Small,Manufacturing,359,2022-01-28 11:54:33,16
2021-02-20 00:00:00,25997,Active,25997,2020-09-06 08:27:53,Small,Manufacturing,265,2021-05-29 08:27:53,166
2021-02-20 00:00:00,26443,Active,26443,2020-09-05 08:38:05,Large,PublicSector,307,2021-07-09 08:38:05,167
2021-02-20 00:00:00,9214,Active,9214,2021-02-10 15:27:30,Small,Military,163,2021-07-23 15:27:30,9
2021-02-20 00:00:00,98431,Active,98431,2021-01-19 19:52:18,Small,Manufacturing,316,2021-12-01 19:52:18,31
2021-02-20 00:00:00,29912,Active,29912,2020-12-18 04:57:28,Small,Manufacturing,186,2021-06-22 04:57:28,63
2021-02-20 00:00:00,63285,Active,63285,2020-05-01 23:25:00,Large,PublicSector,330,2021-03-27 23:25:00,294
2021-02-20 00:00:00,68607,Active,68607,2020-08-03 01:27:53,Large,PublicSector,457,2021-11-03 01:27:53,200
2021-02-20 00:00:00,53732,Churn,53732,2019-12-10 03:57:30,Large,PublicSector,452,2021-03-06 03:57:30,437
2021-02-20 00:00:00,35954,Active,35954,2020-06-24 14:21:20,Small,Other,320,2021-05-10 14:21:20,240
2021-02-20 00:00:00,89770,Active,89770,2020-07-28 08:01:57,Small,PublicSector,329,2021-06-22 08:01:57,206
2021-02-20 00:00:00,50429,Active,50429,2020-12-10 19:24:46,Small,Manufacturing,294,2021-09-30 19:24:46,71
2021-02-20 00:00:00,51142,Active,51142,2020-11-11 04:06:14,Large,PublicSector,492,2022-03-18 04:06:14,100
2021-02-20 00:00:00,1744,Active,1744,2020-06-30 04:28:46,Small,Manufacturing,305,2021-05-01 04:28:46,234
2021-02-20 00:00:00,96662,Active,96662,2020-09-20 23:44:35,Large,PublicSector,350,2021-09-05 23:44:35,152
2021-02-20 00:00:00,63215,Active,63215,2021-01-20 07:23:09,Small,PublicSector,475,2022-05-10 07:23:09,30
2021-02-20 00:00:00,1542,Active,1542,2020-10-25 06:54:19,Small,Military,219,2021-06-01 06:54:19,117
2021-02-20 00:00:00,86909,Active,86909,2019-09-26 11:57:45,Large,PublicSector,577,2021-04-25 11:57:45,512
2021-02-20 00:00:00,12525,Active,12525,2020-07-26 14:18:38,Small,Manufacturing,311,2021-06-02 14:18:38,208
2021-02-20 00:00:00,2722,Active,2722,2020-08-04 16:01:41,Large,PublicSector,674,2022-06-09 16:01:41,199
2021-02-20 00:00:00,65589,Active,65589,2020-07-06 13:54:44,Small,Construction,274,2021-04-06 13:54:44,228
2021-02-20 00:00:00,81277,Active,81277,2020-09-22 00:07:58,Small,PublicSector,237,2021-05-17 00:07:58,150
2021-02-20 00:00:00,34295,Active,34295,2020-11-17 01:49:12,Large,Military,510,2022-04-11 01:49:12,94
2021-02-20 00:00:00,13290,Active,13290,2020-06-11 19:02:22,Large,Military,492,2021-10-16 19:02:22,253
2021-02-20 00:00:00,70215,Active,70215,2020-10-16 11:41:20,Small,Manufacturing,257,2021-06-30 11:41:20,126
2021-02-20 00:00:00,4485,Active,4485,2020-08-10 21:21:51,Small,PublicSector,355,2021-07-31 21:21:51,193
2021-02-20 00:00:00,42516,Active,42516,2021-01-08 16:57:12,Small,PublicSector,201,2021-07-28 16:57:12,42
2021-02-20 00:00:00,85216,Active,85216,2020-12-29 05:19:38,Small,Manufacturing,167,2021-06-14 05:19:38,52
2021-02-20 00:00:00,29104,Active,29104,2020-07-13 14:50:52,Large,PublicSector,412,2021-08-29 14:50:52,221
2021-02-20 00:00:00,15250,Active,15250,2020-07-01 16:54:32,Small,PublicSector,386,2021-07-22 16:54:32,233
2021-02-20 00:00:00,44926,Active,44926,2020-12-07 12:42:47,Small,PublicSector,353,2021-11-25 12:42:47,74
2021-02-20 00:00:00,59343,Active,59343,2020-10-23 23:29:46,Small,Manufacturing,259,2021-07-09 23:29:46,119
2021-02-20 00:00:00,65145,Churn,65145,2020-07-13 12:00:29,Small,Manufacturing,244,2021-03-14 12:00:29,221
2021-02-20 00:00:00,96153,Active,96153,2020-05-17 20:49:43,Small,Construction,363,2021-05-15 20:49:43,278
2021-02-20 00:00:00,83486,Active,83486,2020-10-08 01:44:48,Large,Manufacturing,401,2021-11-13 01:44:48,134
2021-02-20 00:00:00,3887,Active,3887,2020-12-31 13:51:26,Small,PublicSector,414,2022-02-18 13:51:26,50
2021-02-20 00:00:00,21867,Active,21867,2020-08-15 10:59:00,Small,PublicSector,226,2021-03-29 10:59:00,188
2021-02-20 00:00:00,38323,Active,38323,2020-09-29 04:33:08,Small,Military,326,2021-08-21 04:33:08,143
2021-02-20 00:00:00,86661,Churn,86661,2020-05-06 09:11:48,Large,PublicSector,304,2021-03-06 09:11:48,289
2021-02-20 00:00:00,72359,Active,72359,2020-11-01 03:49:12,Large,PublicSector,457,2022-02-01 03:49:12,110
2021-02-20 00:00:00,58514,Active,58514,2020-09-28 17:29:57,Small,Manufacturing,358,2021-09-21 17:29:57,144
2021-02-20 00:00:00,6468,Active,6468,2020-08-24 23:25:57,Small,PublicSector,342,2021-08-01 23:25:57,179
2021-02-20 00:00:00,23976,Active,23976,2020-05-20 21:11:48,Small,PublicSector,428,2021-07-22 21:11:48,275
2021-02-20 00:00:00,67655,Active,67655,2020-02-04 22:45:03,Small,PublicSector,419,2021-03-29 22:45:03,381
2021-02-20 00:00:00,43247,Active,43247,2020-09-02 16:54:50,Large,Manufacturing,481,2021-12-27 16:54:50,170
2021-02-20 00:00:00,98190,Active,98190,2020-09-20 12:46:12,Small,Military,201,2021-04-09 12:46:12,152
2021-02-20 00:00:00,13528,Active,13528,2020-10-16 04:58:21,Small,Manufacturing,312,2021-08-24 04:58:21,126
2021-02-20 00:00:00,26848,Active,26848,2020-11-04 11:31:43,Small,PublicSector,421,2021-12-30 11:31:43,107
2021-02-20 00:00:00,67116,Active,67116,2020-06-20 21:25:39,Small,Military,370,2021-06-25 21:25:39,244
2021-02-20 00:00:00,6167,Active,6167,2020-06-08 23:49:47,Small,PublicSector,377,2021-06-20 23:49:47,256
2021-02-20 00:00:00,15264,Churn,15264,2020-02-14 09:41:18,Small,Construction,378,2021-02-26 09:41:18,371
2021-02-20 00:00:00,44717,Active,44717,2020-06-11 11:34:54,Small,Manufacturing,293,2021-03-31 11:34:54,253
2021-02-20 00:00:00,78181,Active,78181,2021-01-26 14:20:32,Large,PublicSector,618,2022-10-06 14:20:32,24
2021-02-20 00:00:00,89643,Active,89643,2020-08-08 22:54:00,Small,Construction,231,2021-03-27 22:54:00,195
2021-02-20 00:00:00,62587,Active,62587,2020-03-13 14:18:34,Large,Military,379,2021-03-27 14:18:34,343
2021-02-20 00:00:00,71916,Active,71916,2020-07-15 07:50:34,Small,PublicSector,314,2021-05-25 07:50:34,219
2021-02-20 00:00:00,22515,Active,22515,2020-10-28 13:59:46,Small,PublicSector,302,2021-08-26 13:59:46,114
2021-02-20 00:00:00,5183,Active,5183,2021-01-12 11:32:06,Small,Manufacturing,410,2022-02-26 11:32:06,38
2021-02-20 00:00:00,34357,Active,34357,2020-04-07 19:08:38,Large,PublicSector,414,2021-05-26 19:08:38,318
2021-02-20 00:00:00,12724,Active,12724,2020-10-11 03:05:25,Small,PublicSector,163,2021-03-23 03:05:25,131
2021-02-20 00:00:00,96526,Churn,96526,2020-05-27 07:37:46,Small,PublicSector,294,2021-03-17 07:37:46,268
2021-02-20 00:00:00,88286,Active,88286,2020-11-26 07:15:13,Small,PublicSector,307,2021-09-29 07:15:13,85
2021-02-20 00:00:00,67108,Active,67108,2021-01-12 19:15:43,Small,Military,353,2021-12-31 19:15:43,38
2021-02-20 00:00:00,48797,Active,48797,2020-08-03 12:15:40,Small,PublicSector,312,2021-06-11 12:15:40,200
2021-02-20 00:00:00,94804,Active,94804,2020-08-24 22:23:12,Small,Manufacturing,249,2021-04-30 22:23:12,179
2021-02-20 00:00:00,29604,Active,29604,2020-08-31 12:10:57,Small,PublicSector,503,2022-01-16 12:10:57,172
2021-02-20 00:00:00,15763,Active,15763,2021-01-08 04:34:21,Small,Manufacturing,179,2021-07-06 04:34:21,42
2021-02-20 00:00:00,43933,Active,43933,2020-08-12 01:22:21,Large,PublicSector,538,2022-02-01 01:22:21,191
2021-02-20 00:00:00,94808,Active,94808,2020-08-01 13:49:44,Small,PublicSector,258,2021-04-16 13:49:44,202
2021-02-20 00:00:00,62674,Active,62674,2020-02-26 09:22:16,Small,Military,428,2021-04-29 09:22:16,359
2021-02-20 00:00:00,51028,Active,51028,2020-09-11 00:00:58,Small,PublicSector,201,2021-03-31 00:00:58,161
2021-02-20 00:00:00,82147,Active,82147,2020-10-18 07:59:42,Small,Other,409,2021-12-01 07:59:42,124
2021-02-20 00:00:00,8225,Active,8225,2020-05-02 06:34:59,Small,PublicSector,409,2021-06-15 06:34:59,293
2021-02-20 00:00:00,58525,Active,58525,2021-02-16 23:30:30,Small,Military,564,2022-09-03 23:30:30,3
2021-02-20 00:00:00,87470,Active,87470,2021-01-30 11:40:35,Small,Manufacturing,398,2022-03-04 11:40:35,20
2021-02-20 00:00:00,59990,Churn,59990,2019-11-11 10:28:37,Large,PublicSector,488,2021-03-13 10:28:37,466
2021-02-20 00:00:00,89935,Active,89935,2021-01-17 15:46:40,Large,PublicSector,353,2022-01-05 15:46:40,33
2021-02-20 00:00:00,66995,Active,66995,2020-10-01 20:43:05,Small,PublicSector,189,2021-04-08 20:43:05,141
2021-02-20 00:00:00,49929,Churn,49929,2020-10-16 10:41:14,Small,Manufacturing,149,2021-03-14 10:41:14,126
2021-02-20 00:00:00,27,Active,27,2021-02-01 16:59:53,Small,PublicSector,247,2021-10-06 16:59:53,18
2021-02-20 00:00:00,92852,Active,92852,2020-05-29 21:28:02,Large,Manufacturing,459,2021-08-31 21:28:02,266
2021-02-20 00:00:00,87639,Active,87639,2021-01-23 04:48:08,Small,Construction,395,2022-02-22 04:48:08,27
2021-02-20 00:00:00,72609,Active,72609,2020-11-05 20:30:34,Small,PublicSector,289,2021-08-21 20:30:34,106
2021-02-20 00:00:00,12572,Active,12572,2021-02-01 09:23:56,Small,Construction,273,2021-11-01 09:23:56,18
2021-02-20 00:00:00,99239,Active,99239,2020-09-06 18:42:21,Large,Construction,423,2021-11-03 18:42:21,166
2021-02-20 00:00:00,48181,Active,48181,2021-01-06 22:10:01,Small,Construction,302,2021-11-04 22:10:01,44
2021-02-20 00:00:00,56730,Active,56730,2020-05-29 02:27:14,Small,Manufacturing,330,2021-04-24 02:27:14,266
2021-02-20 00:00:00,42244,Active,42244,2020-03-22 14:20:21,Large,Manufacturing,417,2021-05-13 14:20:21,334
2021-02-20 00:00:00,14691,Active,14691,2020-10-05 09:16:19,Small,Military,379,2021-10-19 09:16:19,137
2021-02-20 00:00:00,72175,Active,72175,2020-09-30 19:05:38,Small,PublicSector,226,2021-05-14 19:05:38,142
2021-02-20 00:00:00,34973,Active,34973,2020-04-12 13:16:47,Small,PublicSector,467,2021-07-23 13:16:47,313
2021-02-20 00:00:00,55339,Active,55339,2020-08-07 21:10:59,Small,PublicSector,430,2021-10-11 21:10:59,196
2021-02-20 00:00:00,83048,Active,83048,2020-09-21 08:41:32,Large,PublicSector,253,2021-06-01 08:41:32,151
2021-02-20 00:00:00,6907,Active,6907,2020-10-13 06:53:51,Small,PublicSector,440,2021-12-27 06:53:51,129
2021-02-20 00:00:00,63681,Active,63681,2020-04-07 06:59:12,Small,PublicSector,435,2021-06-16 06:59:12,318
2021-02-20 00:00:00,7051,Active,7051,2020-09-02 10:37:31,Large,PublicSector,209,2021-03-30 10:37:31,170
2021-02-20 00:00:00,62178,Active,62178,2020-12-02 17:13:20,Small,PublicSector,389,2021-12-26 17:13:20,79
2021-02-20 00:00:00,79422,Active,79422,2020-03-30 17:30:12,Small,Military,448,2021-06-21 17:30:12,326
2021-02-20 00:00:00,47299,Active,47299,2021-01-09 18:47:26,Small,Manufacturing,419,2022-03-04 18:47:26,41
2021-02-20 00:00:00,5237,Active,5237,2020-08-01 19:22:55,Small,PublicSector,488,2021-12-02 19:22:55,202
2021-02-20 00:00:00,40073,Active,40073,2020-08-05 05:07:50,Large,Manufacturing,531,2022-01-18 05:07:50,198
2021-02-20 00:00:00,70840,Active,70840,2020-05-23 04:33:05,Small,Manufacturing,312,2021-03-31 04:33:05,272
2021-02-20 00:00:00,45653,Active,45653,2019-11-06 09:14:53,Large,Military,585,2021-06-13 09:14:53,471
2021-02-20 00:00:00,42333,Active,42333,2021-02-03 22:08:25,Small,PublicSector,316,2021-12-16 22:08:25,16
2021-02-20 00:00:00,93827,Active,93827,2019-11-04 17:31:43,Small,PublicSector,548,2021-05-05 17:31:43,473
2021-02-20 00:00:00,81282,Active,81282,2020-11-10 13:54:32,Small,Manufacturing,180,2021-05-09 13:54:32,101
2021-02-20 00:00:00,98106,Active,98106,2020-09-25 11:49:43,Small,Manufacturing,275,2021-06-27 11:49:43,147
2021-02-20 00:00:00,40066,Active,40066,2020-04-17 23:04:57,Large,PublicSector,543,2021-10-12 23:04:57,308
2021-02-20 00:00:00,68091,Active,68091,2020-11-10 21:01:37,Small,PublicSector,162,2021-04-21 21:01:37,101
2021-02-20 00:00:00,30186,Active,30186,2020-08-16 13:51:05,Small,Manufacturing,238,2021-04-11 13:51:05,187
2021-02-20 00:00:00,55636,Churn,55636,2020-12-30 10:29:17,Small,PublicSector,59,2021-02-27 10:29:17,51
2021-02-20 00:00:00,16145,Active,16145,2020-02-20 01:54:17,Large,PublicSector,470,2021-06-04 01:54:17,365
2021-02-20 00:00:00,11877,Active,11877,2021-01-01 05:59:10,Small,Construction,281,2021-10-09 05:59:10,49
2021-02-20 00:00:00,91012,Active,91012,2020-08-21 11:24:00,Small,Manufacturing,245,2021-04-23 11:24:00,182
2021-02-20 00:00:00,97889,Active,97889,2020-06-28 07:41:52,Small,Other,442,2021-09-13 07:41:52,236
2021-02-20 00:00:00,41357,Active,41357,2020-07-02 12:28:47,Large,Manufacturing,376,2021-07-13 12:28:47,232
2021-02-20 00:00:00,27661,Active,27661,2020-12-23 14:33:31,Small,PublicSector,273,2021-09-22 14:33:31,58
